0;28.746730499999998;77.15175109999996
1;28.544868599999997;77.12813449999999
2;28.69875679999999;77.29257710000002
3;28.675332300000004;77.22537809999993
4;28.597171600000003;77.19582279999997
5;28.5910821;77.22829460000003
6;28.672424100000004;77.19195960000002
7;28.5085543;77.29943830000002
9;28.731714;77.12485900000001
10;28.6841206;77.06329419999997
11;28.8969664;76.57942830000002
12;28.5962104;77.17882329999998
14;28.603036499999998;77.22767039999997
15;29.6856929;76.99048249999998
17;28.5892126;77.24267069999995
18;28.621899;77.08783849999998
19;28.6320744;77.21876220000001
21;28.7161663;77.12406720000001
23;28.7040592;77.10249019999992
24;28.6539345;77.30904959999998
25;28.856238;77.12503700000002
26;28.5902107;77.24993670000003
27;28.5288717;77.08648859999994
28;28.6406753;77.10535379999997
30;28.560096;77.05978700000003
31;28.5232298;77.17754009999999
32;22.514151899999998;88.33180149999998
33;28.646664;77.27914099999998
34;28.5085543;77.29943830000002
35;28.6584136;77.14375240000005
36;28.581473499999998;77.23964550000005
37;28.5751026;77.17853670000001
38;28.7281338;77.12190959999998
39;28.5561624;77.09995779999997
40;28.682169399999996;77.05629810000005
41;26.475319899999995;80.22569759999998
42;28.69875679999999;77.29257710000002
43;28.5673717;77.26152869999999
44;28.6815962;77.19840139999997
45;28.720059499999998;77.10994349999999
46;28.69899839999999;77.13841739999998
47;28.5890126;77.19545900000003
48;28.7114709;77.29072300000007
49;28.6682948;77.25027169999998
50;28.578020399999996;77.20879519999993
51;28.566214000000002;77.06197700000007
52;28.5288717;77.08648859999994
53;28.689214;77.22398950000002
54;28.472330699999997;77.30650549999996
55;28.5503314;77.25018929999997
56;28.670049699999996;77.16972559999998
57;29.6856929;76.99048249999998
59;28.6410566;77.23791410000003
60;28.7110238;77.17522669999994
61;28.659792;77.09179999999992
62;28.6504091;77.14442680000002
63;28.643387899999997;77.18481280000003
64;28.5411965;77.29698170000006
65;28.670049699999996;77.16972559999998
66;31.5332397;76.89227289999997
67;28.703746000000002;77.107889
68;28.687898399999998;76.9658571
69;28.5957526;77.20758030000002
70;28.6481669;77.20548340000005
71;28.567923999999998;77.18807859999993
72;28.611235100000002;77.24009269999998
73;28.624915299999998;77.1108911
74;28.530881899999997;77.31474219999996
75;28.6919243;77.1534024
76;28.671511499999998;77.27045120000002
78;28.7054881;77.14337520000005
79;28.712945;77.17346079999993
80;28.682345899999998;76.96718650000003
81;28.69899839999999;77.13841739999998
82;28.664017699999995;77.27116669999998
83;28.541614799999998;77.28345339999998
84;28.671511499999998;77.27045120000002
85;28.554907;77.26483899999994
86;28.6090126;76.98545260000003
87;28.802673600000002;77.14394549999997
88;28.5503314;77.25018929999997
89;28.676738800000003;77.20865290000006
90;28.6637593;77.1154368
91;28.6415294;77.12091450000003
93;28.6409141;77.29499110000006
94;28.6310076;77.22187869999993
95;28.5561624;77.09995779999997
96;28.5812492;77.18169190000003
97;28.5244854;77.19187990000002
98;28.591814000000003;77.23821399999997
99;28.695929;77.18550000000005
100;28.5133435;77.30318460000002
101;28.571340000000003;77.224017
102;28.5838466;77.07116380000002
103;28.7153451;77.10880079999993
104;28.4832501;77.09509960000003
105;28.6049062;77.22346160000006
106;28.643793199999998;77.0760305
107;28.6387532;77.07380280000007
108;28.716304200000003;77.10320950000005
109;28.596602;77.13569600000005
110;39.9152745;-86.111784
111;28.548790000000004;77.25710900000001
112;28.5815794;77.23948969999992
113;28.649583899999996;77.14312359999997
114;28.594098300000002;77.16674269999999
115;28.643253299999998;77.17799250000007
116;28.654617600000005;77.30675500000007
117;28.6186187;77.32222030000003
118;28.624529;77.21874580000008
119;28.6352007;77.2186729
120;28.5480939;77.23123029999998
121;28.5628971;77.23219360000007
123;28.677720899999997;77.22419930000002
124;28.679745;77.09268939999993
125;28.6412369;77.23581460000003
126;28.6149523;77.23941749999993
127;28.6677727;77.08679310000002
128;28.630090999999997;77.1133711
129;28.611449;76.97904289999997
130;28.6661256;77.12657079999997
131;28.634658;77.21775300000002
132;28.614624300000003;77.31215750000001
133;28.6301968;77.06809339999995
134;28.6386727;77.11949630000005
135;28.921074;76.26818989999992
136;29.0121012;76.29425070000002
137;28.5006897;77.3152116
138;28.5257125;77.28959229999998
139;28.6415294;77.12091450000003
140;28.554907;77.26483899999994
